person_age,age_band,person_income,income_band,person_home_ownership,person_emp_length,employment_category,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,loan_to_income_pct,cb_person_default_on_file,cb_person_cred_hist_length,exposure_at_default,loss_given_default,AI_Predicted_PD,Expected_Loss
36,Adult,34000,Medium_Income,RENT,5,Junior_Employee,MEDICAL,C,5500,12.29,0,0.16,16.18,N,17,5500,0.6,0.09567023,315.7117612659931
43,Middle_Age,48000,Medium_Income,RENT,1,New_Employee,MEDICAL,C,5500,12.61,0,0.11,11.46,N,17,5500,0.6,0.25915346,855.2064031362534
39,Adult,50000,Medium_Income,RENT,5,Junior_Employee,PERSONAL,A,5500,6.54,0,0.11,11.0,N,13,5500,0.6,0.030664952,101.1943431571126
41,Middle_Age,47000,Medium_Income,MORTGAGE,5,Junior_Employee,EDUCATION,B,7500,11.12,0,0.16,15.96,N,13,7500,0.6,0.05843271,262.94719241559505
36,Adult,50000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,A,5500,8.32,0,0.11,11.0,N,16,5500,0.6,0.06975528,230.192419141531
46,Middle_Age,47000,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,A,6000,7.14,0,0.13,12.77,N,15,6000,0.6,0.0548107,197.31851667165756
43,Middle_Age,47000,Medium_Income,OWN,2,New_Employee,VENTURE,A,10000,7.88,0,0.21,21.28,N,16,10000,0.6,2.0421856e-05,0.12253113527549431
36,Adult,47000,Medium_Income,MORTGAGE,0,New_Employee,EDUCATION,A,5500,7.14,0,0.12,11.7,N,16,5500,0.6,0.05380667,177.56201103329659
41,Middle_Age,47000,Medium_Income,OWN,2,New_Employee,PERSONAL,A,14000,7.88,0,0.3,29.79,N,12,14000,0.6,0.00023387522,1.9645518797915429
37,Adult,54000,Medium_Income,RENT,2,New_Employee,VENTURE,C,5500,13.23,1,0.1,10.19,Y,12,5500,0.6,0.23931006,789.7231847047806
46,Middle_Age,60070,Medium_Income,RENT,2,New_Employee,PERSONAL,C,5500,14.22,0,0.09,9.16,Y,17,5500,0.6,0.093427345,308.31023901700974
44,Middle_Age,63000,Medium_Income,RENT,4,Junior_Employee,MEDICAL,A,5500,7.51,0,0.09,8.73,N,13,5500,0.6,0.022669908,74.81069527566433
37,Adult,79600,High_Income,RENT,5,Junior_Employee,EDUCATION,A,5500,7.88,0,0.07,6.91,N,11,5500,0.6,0.09940155,328.02511006593704
39,Adult,47471,Medium_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,A,5000,7.51,0,0.11,10.53,N,14,5000,0.6,0.06100479,183.0143742263317
36,Adult,47500,Medium_Income,MORTGAGE,8,Mid_Employee,DEBTCONSOLIDATION,A,2700,5.79,0,0.06,5.68,N,14,2700,0.6,0.0746687,120.9632907807827
38,Adult,30000,Medium_Income,RENT,0,New_Employee,EDUCATION,B,5600,9.99,1,0.19,18.67,N,15,5600,0.6,0.5357782,1800.2148342132568
38,Adult,35000,Medium_Income,RENT,0,New_Employee,PERSONAL,B,5600,11.11,0,0.16,16.0,N,11,5600,0.6,0.07828057,263.02270889282227
40,Adult,38004,Medium_Income,RENT,2,New_Employee,MEDICAL,B,5600,11.58,0,0.15,14.74,N,17,5600,0.6,0.09297186,312.38545417785645
46,Middle_Age,47844,Medium_Income,OWN,16,Senior_Employee,VENTURE,A,27175,8.49,0,0.57,56.8,N,13,27175,0.6,0.00011524604,1.8790866668496164
37,Adult,48000,Medium_Income,MORTGAGE,4,Junior_Employee,HOMEIMPROVEMENT,A,7000,7.9,0,0.15,14.58,N,15,7000,0.6,0.12802628,537.7103626728058
42,Middle_Age,52800,Medium_Income,RENT,3,Junior_Employee,EDUCATION,B,5600,10.99,0,0.11,10.61,N,14,5600,0.6,0.22953606,771.2411499023438
38,Adult,48000,Medium_Income,MORTGAGE,9,Mid_Employee,HOMEIMPROVEMENT,B,7800,10.65,0,0.16,16.25,N,12,7800,0.6,0.15222381,712.4074333906174
37,Adult,48000,Medium_Income,OWN,8,Mid_Employee,PERSONAL,A,2500,6.03,0,0.05,5.21,N,11,2500,0.6,0.0007100868,1.0651301709003747
36,Adult,48000,Medium_Income,MORTGAGE,6,Mid_Employee,VENTURE,A,1500,8.9,0,0.03,3.13,N,16,1500,0.6,0.0029999884,2.6999895460903645
38,Adult,48000,Medium_Income,MORTGAGE,3,Junior_Employee,HOMEIMPROVEMENT,B,5000,10.65,0,0.1,10.42,N,16,5000,0.6,0.16807888,504.2366534471512
45,Middle_Age,73000,High_Income,RENT,0,New_Employee,EDUCATION,C,5600,15.27,1,0.08,7.67,N,11,5600,0.6,0.8185409,2750.297327041626
43,Middle_Age,48000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,A,10400,5.99,0,0.22,21.67,N,17,10400,0.6,0.0011615261,7.247922699898481
41,Middle_Age,137004,High_Income,RENT,0,New_Employee,VENTURE,A,5600,8.59,0,0.04,4.09,N,11,5600,0.6,0.00039679927,1.3332455372437835
36,Adult,39996,Medium_Income,RENT,1,New_Employee,MEDICAL,A,5700,7.29,0,0.14,14.25,N,13,5700,0.6,0.017207978,58.85128576308489
44,Middle_Age,48000,Medium_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,B,5000,9.99,0,0.1,10.42,N,15,5000,0.6,0.118013114,354.03934121131897
42,Middle_Age,85000,High_Income,RENT,3,Junior_Employee,VENTURE,C,5750,12.99,0,0.07,6.76,Y,15,5750,0.6,0.009180373,31.67228540405631
48,Middle_Age,39000,Medium_Income,RENT,7,Mid_Employee,MEDICAL,D,5800,14.54,1,0.15,14.87,N,15,5800,0.6,0.86585534,3013.1765699386597
38,Adult,48000,Medium_Income,MORTGAGE,1,New_Employee,PERSONAL,A,18000,8.49,0,0.38,37.5,N,11,18000,0.6,0.069566414,751.3172686100006
38,Adult,48000,Medium_Income,MORTGAGE,6,Mid_Employee,PERSONAL,A,6200,7.29,0,0.13,12.92,N,14,6200,0.6,0.04541092,168.9286221563816
39,Adult,23500,Low_Income,RENT,14,Senior_Employee,PERSONAL,D,5850,15.2,0,0.25,24.89,N,12,5850,0.6,0.49837962,1749.3124589323997
48,Middle_Age,44000,Medium_Income,RENT,6,Mid_Employee,MEDICAL,B,5850,9.99,0,0.13,13.3,N,13,5850,0.6,0.113501586,398.3905669301748
43,Middle_Age,48000,Medium_Income,MORTGAGE,7,Mid_Employee,VENTURE,A,4500,5.42,0,0.09,9.38,N,14,4500,0.6,0.00068756635,1.8564291531220078
44,Middle_Age,119000,High_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,A,5900,6.17,0,0.05,4.96,N,14,5900,0.6,0.007981789,28.25553411617875
38,Adult,35427,Medium_Income,RENT,3,Junior_Employee,PERSONAL,C,5950,11.72,0,0.17,16.8,Y,11,5950,0.6,0.07672125,273.89486610889435
42,Middle_Age,48000,Medium_Income,MORTGAGE,26,Senior_Employee,MEDICAL,A,6500,7.29,0,0.14,13.54,N,11,6500,0.6,0.2692965,1050.2563387155533
38,Adult,18720,Low_Income,RENT,0,New_Employee,VENTURE,D,6000,15.99,1,0.32,32.05,N,12,6000,0.6,0.9999752,3599.9107360839844
39,Adult,20400,Low_Income,RENT,3,Junior_Employee,MEDICAL,C,6000,15.27,0,0.29,29.41,Y,13,6000,0.6,0.07786494,280.31377494335175
40,Adult,48000,Medium_Income,MORTGAGE,2,New_Employee,HOMEIMPROVEMENT,D,8000,15.95,0,0.17,16.67,N,11,8000,0.6,0.40980217,1967.0504093170166
37,Adult,48000,Medium_Income,MORTGAGE,3,Junior_Employee,HOMEIMPROVEMENT,A,3500,7.88,0,0.07,7.29,N,15,3500,0.6,0.15152219,318.19659769535065
42,Middle_Age,48000,Medium_Income,OWN,0,New_Employee,PERSONAL,C,3500,14.35,0,0.07,7.29,N,12,3500,0.6,7.007462e-05,0.1471566953114234
37,Adult,24000,Low_Income,RENT,5,Junior_Employee,MEDICAL,B,6000,11.49,0,0.25,25.0,N,17,6000,0.6,0.24759144,891.3291692733765
47,Middle_Age,48000,Medium_Income,MORTGAGE,13,Senior_Employee,MEDICAL,B,16750,10.62,0,0.35,34.9,N,12,16750,0.6,0.10894854,1094.9328638613224
38,Adult,25200,Low_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,D,6000,14.59,1,0.24,23.81,N,12,6000,0.6,0.9980172,3592.8618907928467
48,Middle_Age,42000,Medium_Income,MORTGAGE,3,Junior_Employee,DEBTCONSOLIDATION,C,14400,12.87,1,0.34,34.29,Y,17,14400,0.6,0.7635852,6597.3762130737305
37,Adult,27052,Low_Income,RENT,2,New_Employee,VENTURE,B,6000,10.37,0,0.22,22.18,N,12,6000,0.6,0.0065869815,23.713133297860622
44,Middle_Age,48000,Medium_Income,MORTGAGE,12,Senior_Employee,DEBTCONSOLIDATION,B,17500,12.18,0,0.36,36.46,N,15,17500,0.6,0.16649242,1748.1703832745552
45,Middle_Age,48000,Medium_Income,MORTGAGE,8,Mid_Employee,HOMEIMPROVEMENT,A,8000,9.63,0,0.17,16.67,N,13,8000,0.6,0.092256576,442.83156394958496
36,Adult,28800,Low_Income,RENT,2,New_Employee,EDUCATION,C,6000,15.96,0,0.21,20.83,Y,12,6000,0.6,0.20097095,723.4954118728638
36,Adult,48000,Medium_Income,MORTGAGE,17,Senior_Employee,VENTURE,A,10000,9.63,0,0.21,20.83,N,14,10000,0.6,0.0016896108,10.137664619833231
48,Middle_Age,30000,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,B,6000,12.42,1,0.2,20.0,N,12,6000,0.6,0.34900102,1256.40367269516
39,Adult,30000,Medium_Income,RENT,3,Junior_Employee,PERSONAL,B,6000,10.75,0,0.2,20.0,N,14,6000,0.6,0.13461891,484.62806940078735
41,Middle_Age,30840,Medium_Income,RENT,8,Mid_Employee,MEDICAL,B,6000,10.59,0,0.19,19.46,N,13,6000,0.6,0.1011104,363.9974355697632
39,Adult,48279,Medium_Income,OWN,7,Mid_Employee,VENTURE,C,4800,13.98,0,0.1,9.94,N,13,4800,0.6,0.00044197784,1.272896183654666
37,Adult,48500,Medium_Income,MORTGAGE,4,Junior_Employee,PERSONAL,A,6000,7.88,0,0.12,12.37,N,12,6000,0.6,0.04823614,173.6501008272171
38,Adult,32000,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,B,6000,11.36,1,0.19,18.75,N,16,6000,0.6,0.5478733,1972.3439455032349
43,Middle_Age,33000,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,D,6000,15.62,1,0.18,18.18,N,14,6000,0.6,0.9991855,3597.0678091049194
39,Adult,48840,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,B,15000,9.88,0,0.31,30.71,N,15,15000,0.6,0.08185995,736.7395833134651
38,Adult,34000,Medium_Income,RENT,19,Senior_Employee,MEDICAL,A,6000,7.9,0,0.18,17.65,N,11,6000,0.6,0.14880845,535.7104182243347
36,Adult,34000,Medium_Income,RENT,2,New_Employee,PERSONAL,C,6000,13.57,0,0.18,17.65,N,16,6000,0.6,0.36537123,1315.3364181518555
38,Adult,48996,Medium_Income,MORTGAGE,6,Mid_Employee,EDUCATION,A,5000,7.29,0,0.1,10.2,N,12,5000,0.6,0.19724375,591.7312502861023
38,Adult,49000,Medium_Income,MORTGAGE,10,Mid_Employee,DEBTCONSOLIDATION,B,7250,11.99,0,0.15,14.8,N,11,7250,0.6,0.14359285,624.6288947761059
39,Adult,36000,Medium_Income,RENT,2,New_Employee,MEDICAL,A,6000,8.49,0,0.17,16.67,N,14,6000,0.6,0.039736282,143.05061548948288
44,Middle_Age,49200,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,D,3600,16.29,0,0.07,7.32,Y,14,3600,0.6,0.26934794,581.7915415763855
38,Adult,36400,Medium_Income,RENT,1,New_Employee,PERSONAL,C,6000,12.87,0,0.16,16.48,Y,17,6000,0.6,0.15684396,564.6382570266724
36,Adult,37008,Medium_Income,RENT,8,Mid_Employee,VENTURE,C,6000,14.79,0,0.16,16.21,Y,14,6000,0.6,0.15768376,567.6615357398987
37,Adult,38000,Medium_Income,RENT,4,Junior_Employee,PERSONAL,D,6000,15.33,0,0.16,15.79,Y,16,6000,0.6,0.18648213,671.3356733322144
44,Middle_Age,49510,Medium_Income,MORTGAGE,5,Junior_Employee,HOMEIMPROVEMENT,B,4000,10.62,0,0.08,8.08,N,14,4000,0.6,0.34299728,823.1934785842896
43,Middle_Age,49578,Medium_Income,MORTGAGE,11,Senior_Employee,PERSONAL,C,16000,13.49,0,0.32,32.27,Y,13,16000,0.6,0.39257726,3768.7417030334473
36,Adult,38160,Medium_Income,RENT,3,Junior_Employee,EDUCATION,C,6000,12.61,0,0.16,15.72,N,17,6000,0.6,0.101590365,365.725314617157
42,Middle_Age,33564,Medium_Income,RENT,5,Junior_Employee,PERSONAL,D,6000,16.29,1,0.18,17.88,N,15,6000,0.6,0.73691386,2652.889895439148
38,Adult,49853,Medium_Income,MORTGAGE,19,Senior_Employee,EDUCATION,D,12000,13.3,0,0.24,24.07,Y,11,12000,0.6,0.18939967,1363.6776566505432
36,Adult,49901,Medium_Income,MORTGAGE,13,Senior_Employee,HOMEIMPROVEMENT,C,8400,13.61,0,0.17,16.83,Y,12,8400,0.6,0.5149499,2595.3475856781006
39,Adult,40000,Medium_Income,RENT,5,Junior_Employee,PERSONAL,D,6000,14.54,0,0.15,15.0,N,16,6000,0.6,0.067111135,241.60008430480957
36,Adult,50000,Medium_Income,MORTGAGE,7,Mid_Employee,PERSONAL,A,5000,7.51,0,0.1,10.0,N,16,5000,0.6,0.011959842,35.87952721863985
38,Adult,41280,Medium_Income,RENT,3,Junior_Employee,DEBTCONSOLIDATION,C,6000,13.61,0,0.15,14.53,Y,17,6000,0.6,0.14210398,511.57434582710266
42,Middle_Age,44000,Medium_Income,RENT,0,New_Employee,DEBTCONSOLIDATION,A,6000,9.63,0,0.14,13.64,N,14,6000,0.6,0.17230332,620.2919483184814
39,Adult,44500,Medium_Income,RENT,5,Junior_Employee,MEDICAL,A,6000,7.88,0,0.13,13.48,N,17,6000,0.6,0.027837118,100.21362528204918
38,Adult,45000,Medium_Income,RENT,6,Mid_Employee,EDUCATION,B,6000,11.71,0,0.13,13.33,N,12,6000,0.6,0.20244765,728.8115501403809
36,Adult,45000,Medium_Income,RENT,14,Senior_Employee,DEBTCONSOLIDATION,B,6000,9.99,0,0.13,13.33,N,12,6000,0.6,0.050708886,182.55199044942856
37,Adult,45000,Medium_Income,RENT,0,New_Employee,EDUCATION,C,6000,12.61,0,0.13,13.33,N,17,6000,0.6,0.22182132,798.5567629337311
36,Adult,50000,Medium_Income,MORTGAGE,8,Mid_Employee,DEBTCONSOLIDATION,A,10000,6.03,0,0.2,20.0,N,13,10000,0.6,0.0031729303,19.037581980228424
37,Adult,46000,Medium_Income,RENT,4,Junior_Employee,EDUCATION,B,6000,11.49,0,0.13,13.04,N,13,6000,0.6,0.3280766,1181.0757637023926
37,Adult,50000,Medium_Income,MORTGAGE,15,Senior_Employee,VENTURE,A,8400,6.03,0,0.17,16.8,N,11,8400,0.6,0.0002679908,1.350673665292561
37,Adult,50000,Medium_Income,MORTGAGE,0,New_Employee,PERSONAL,A,3200,7.51,0,0.06,6.4,N,17,3200,0.6,0.010470054,20.102503895759583
39,Adult,46500,Medium_Income,RENT,13,Senior_Employee,PERSONAL,A,6000,6.99,0,0.13,12.9,N,11,6000,0.6,0.044481575,160.13367176055908
43,Middle_Age,48000,Medium_Income,RENT,1,New_Employee,PERSONAL,B,6000,11.14,0,0.13,12.5,N,13,6000,0.6,0.049961887,179.86279428005219
39,Adult,42000,Medium_Income,RENT,2,New_Employee,PERSONAL,F,6000,17.58,1,0.14,14.29,N,12,6000,0.6,0.9926213,3573.436689376831
40,Adult,48000,Medium_Income,RENT,1,New_Employee,VENTURE,B,6000,10.08,0,0.13,12.5,N,13,6000,0.6,0.00036019014,1.2966845068149269
44,Middle_Age,50000,Medium_Income,MORTGAGE,8,Mid_Employee,DEBTCONSOLIDATION,B,6000,11.99,0,0.12,12.0,N,17,6000,0.6,0.049071822,176.65856033563614
37,Adult,50000,Medium_Income,MORTGAGE,4,Junior_Employee,EDUCATION,A,2325,6.99,0,0.05,4.65,N,17,2325,0.6,0.018677222,26.05472414754331
41,Middle_Age,50000,Medium_Income,RENT,0,New_Employee,PERSONAL,B,6000,8.88,0,0.12,12.0,N,17,6000,0.6,0.016480893,59.331214427948
37,Adult,44000,Medium_Income,RENT,0,New_Employee,VENTURE,E,6000,17.04,1,0.14,13.64,Y,17,6000,0.6,0.99663615,3587.890148162842
41,Middle_Age,50000,Medium_Income,RENT,0,New_Employee,MEDICAL,B,6000,10.71,0,0.12,12.0,N,11,6000,0.6,0.0070035993,25.21295752376318
38,Adult,50004,Medium_Income,RENT,2,New_Employee,HOMEIMPROVEMENT,C,6000,13.79,0,0.12,12.0,Y,11,6000,0.6,0.06575387,236.7139309644699
43,Middle_Age,50000,Medium_Income,MORTGAGE,12,Senior_Employee,HOMEIMPROVEMENT,B,5000,10.0,0,0.1,10.0,N,16,5000,0.6,0.06661701,199.85103607177734
47,Middle_Age,52000,Medium_Income,RENT,3,Junior_Employee,PERSONAL,B,6000,10.99,0,0.12,11.54,N,16,6000,0.6,0.06975209,251.10752284526825
36,Adult,52000,Medium_Income,RENT,0,New_Employee,EDUCATION,B,6000,9.99,0,0.12,11.54,N,12,6000,0.6,0.10551611,379.8580080270767
43,Middle_Age,50000,Medium_Income,MORTGAGE,2,New_Employee,DEBTCONSOLIDATION,B,5000,9.63,0,0.1,10.0,N,16,5000,0.6,0.010002142,30.006425455212593
39,Adult,55000,Medium_Income,RENT,2,New_Employee,EDUCATION,C,6000,12.99,0,0.11,10.91,N,13,6000,0.6,0.12751053,459.03791785240173
48,Middle_Age,49000,Medium_Income,RENT,2,New_Employee,EDUCATION,D,6000,14.09,1,0.12,12.24,Y,11,6000,0.6,0.98637265,3550.94153881073
43,Middle_Age,50000,Medium_Income,OWN,3,Junior_Employee,MEDICAL,C,5000,13.35,0,0.1,10.0,Y,12,5000,0.6,0.00015293711,0.45881132245995104
40,Adult,55182,Medium_Income,RENT,0,New_Employee,VENTURE,A,6000,6.99,0,0.11,10.87,N,13,6000,0.6,0.0009716581,3.4979691496118903
44,Middle_Age,44000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,C,5000,12.23,1,0.11,11.36,Y,12,5000,0.6,0.17706567,531.1970114707947
37,Adult,50000,Medium_Income,MORTGAGE,0,New_Employee,EDUCATION,A,20000,6.17,0,0.4,40.0,N,12,20000,0.6,0.016463866,197.56639748811722
43,Middle_Age,57000,Medium_Income,RENT,3,Junior_Employee,EDUCATION,B,6000,10.75,0,0.11,10.53,N,13,6000,0.6,0.14453544,520.3275740146637
42,Middle_Age,57996,Medium_Income,RENT,26,Senior_Employee,VENTURE,A,6000,8.59,0,0.1,10.35,N,12,6000,0.6,0.00023829733,0.8578703971579671
48,Middle_Age,59000,Medium_Income,RENT,2,New_Employee,EDUCATION,A,6000,5.99,0,0.1,10.17,N,12,6000,0.6,0.5012827,1804.617691040039
39,Adult,60000,Medium_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,C,6000,15.27,0,0.1,10.0,N,14,6000,0.6,0.1903625,685.304993391037
38,Adult,60000,Medium_Income,RENT,0,New_Employee,HOMEIMPROVEMENT,C,6000,13.57,0,0.1,10.0,Y,15,6000,0.6,0.03685021,132.6607570052147
38,Adult,50000,Medium_Income,MORTGAGE,4,Junior_Employee,VENTURE,B,10000,11.86,0,0.2,20.0,N,11,10000,0.6,0.00026838097,1.610285835340619
41,Middle_Age,50000,Medium_Income,MORTGAGE,24,Senior_Employee,DEBTCONSOLIDATION,A,5000,6.76,0,0.1,10.0,N,12,5000,0.6,0.10370305,311.10915541648865
36,Adult,31000,Medium_Income,RENT,3,Junior_Employee,VENTURE,A,7100,8.9,0,0.23,22.9,N,12,7100,0.6,0.012424031,52.92637322098017
36,Adult,50000,Medium_Income,MORTGAGE,2,New_Employee,MEDICAL,C,16000,13.48,0,0.32,32.0,N,15,16000,0.6,0.49576578,4759.351444244385
36,Adult,50000,Medium_Income,MORTGAGE,13,Senior_Employee,PERSONAL,C,12250,12.73,0,0.24,24.5,N,12,12250,0.6,0.018469257,135.74904100969434
40,Adult,50000,Medium_Income,MORTGAGE,5,Junior_Employee,HOMEIMPROVEMENT,D,6000,14.96,0,0.12,12.0,Y,16,6000,0.6,0.21533038,775.1893579959869
46,Middle_Age,65000,Medium_Income,RENT,1,New_Employee,EDUCATION,B,6000,12.69,0,0.09,9.23,N,13,6000,0.6,0.22622794,814.4205808639526
49,Middle_Age,50000,Medium_Income,MORTGAGE,8,Mid_Employee,PERSONAL,C,15850,14.26,0,0.32,31.7,N,17,15850,0.6,0.13108985,1246.6644854843616
38,Adult,50000,Medium_Income,MORTGAGE,6,Mid_Employee,PERSONAL,D,3000,15.05,0,0.06,6.0,N,12,3000,0.6,0.047086414,84.75554510951042
48,Middle_Age,66000,Medium_Income,RENT,6,Mid_Employee,VENTURE,B,6000,11.89,0,0.09,9.09,N,11,6000,0.6,0.0008840296,3.1825065845623612
42,Middle_Age,66500,Medium_Income,RENT,8,Mid_Employee,VENTURE,B,6000,10.25,0,0.09,9.02,N,15,6000,0.6,0.00024434438,0.8796397713012993
36,Adult,50000,Medium_Income,OWN,1,New_Employee,HOMEIMPROVEMENT,B,15200,12.21,0,0.3,30.4,N,15,15200,0.6,0.00011937583,1.0887075599748641
39,Adult,50000,Medium_Income,MORTGAGE,1,New_Employee,EDUCATION,A,8000,7.68,0,0.16,16.0,N,14,8000,0.6,0.007515954,36.07657849788666
47,Middle_Age,70000,Medium_Income,RENT,3,Junior_Employee,HOMEIMPROVEMENT,A,6000,8.49,0,0.09,8.57,N,12,6000,0.6,0.014041079,50.54788514971733
44,Middle_Age,70000,Medium_Income,RENT,15,Senior_Employee,DEBTCONSOLIDATION,A,6000,5.79,0,0.09,8.57,N,16,6000,0.6,0.015434438,55.56397810578346
36,Adult,70000,Medium_Income,RENT,4,Junior_Employee,VENTURE,A,6000,7.29,0,0.09,8.57,N,15,6000,0.6,0.00011719137,0.4218889254843816
39,Adult,70000,Medium_Income,RENT,1,New_Employee,HOMEIMPROVEMENT,A,6000,8.94,0,0.09,8.57,N,12,6000,0.6,0.012557006,45.20522318780422
40,Adult,71599,High_Income,RENT,0,New_Employee,EDUCATION,A,6000,9.63,0,0.08,8.38,N,17,6000,0.6,0.08703971,313.3429527282715
49,Middle_Age,50000,Medium_Income,MORTGAGE,4,Junior_Employee,DEBTCONSOLIDATION,A,10000,9.07,0,0.2,20.0,N,15,10000,0.6,0.007848864,47.093186527490616
43,Middle_Age,72000,High_Income,RENT,5,Junior_Employee,MEDICAL,B,6000,12.42,0,0.08,8.33,N,17,6000,0.6,0.026163483,94.18853893876076
50,Middle_Age,56100,Medium_Income,RENT,3,Junior_Employee,MEDICAL,D,6000,16.49,1,0.09,10.7,Y,14,6000,0.6,0.98091,3531.27601146698
36,Adult,44000,Medium_Income,MORTGAGE,9,Mid_Employee,DEBTCONSOLIDATION,D,9400,13.3,1,0.21,21.36,N,15,9400,0.6,0.98052603,5530.166809558868
37,Adult,74568,High_Income,RENT,0,New_Employee,VENTURE,C,6000,14.26,0,0.08,8.05,N,17,6000,0.6,0.31497392,1133.90611410141
36,Adult,44004,Medium_Income,MORTGAGE,1,New_Employee,MEDICAL,B,1800,10.0,1,0.04,4.09,N,13,1800,0.6,0.73459965,793.3676218986511
39,Adult,60520,Medium_Income,RENT,6,Mid_Employee,MEDICAL,D,6000,15.33,1,0.08,9.91,Y,15,6000,0.6,0.9937028,3577.330183982849
38,Adult,78000,High_Income,RENT,2,New_Employee,MEDICAL,A,6000,6.99,0,0.08,7.69,N,15,6000,0.6,0.017071383,61.4569790661335
41,Middle_Age,78000,High_Income,RENT,3,Junior_Employee,HOMEIMPROVEMENT,B,6000,9.63,0,0.08,7.69,N,11,6000,0.6,0.1519299,546.9476401805878
37,Adult,79000,High_Income,RENT,2,New_Employee,DEBTCONSOLIDATION,B,6000,10.0,0,0.08,7.59,N,16,6000,0.6,0.2795914,1006.5290808677673
46,Middle_Age,50004,Medium_Income,MORTGAGE,5,Junior_Employee,PERSONAL,A,3000,8.59,0,0.06,6.0,N,13,3000,0.6,0.028062617,50.51271133124828
38,Adult,80000,High_Income,RENT,17,Senior_Employee,PERSONAL,B,6000,11.83,0,0.07,7.5,N,12,6000,0.6,0.06395717,230.2458107471466
40,Adult,80000,High_Income,RENT,0,New_Employee,MEDICAL,A,6000,8.94,0,0.07,7.5,N,11,6000,0.6,0.011634649,41.884735599160194
36,Adult,80000,High_Income,RENT,7,Mid_Employee,HOMEIMPROVEMENT,C,6000,12.87,0,0.07,7.5,N,16,6000,0.6,0.06941997,249.91190135478973
48,Middle_Age,50016,Medium_Income,OTHER,1,New_Employee,MEDICAL,B,10400,11.58,0,0.21,20.79,N,11,10400,0.6,0.035892155,223.96704733371735
39,Adult,86000,High_Income,RENT,19,Senior_Employee,HOMEIMPROVEMENT,D,6000,14.84,0,0.07,6.98,Y,13,6000,0.6,0.16633801,598.816841840744
37,Adult,86000,High_Income,RENT,0,New_Employee,PERSONAL,A,6000,7.14,0,0.07,6.98,N,17,6000,0.6,0.02982277,107.36197382211685
36,Adult,50400,Medium_Income,MORTGAGE,7,Mid_Employee,HOMEIMPROVEMENT,A,12700,7.29,0,0.25,25.2,N,13,12700,0.6,0.016687097,127.1556793525815
46,Middle_Age,105000,High_Income,RENT,4,Junior_Employee,EDUCATION,A,6000,7.14,0,0.06,5.71,N,16,6000,0.6,0.014937457,53.774844110012054
42,Middle_Age,110000,High_Income,RENT,5,Junior_Employee,MEDICAL,A,6000,8.9,0,0.05,5.45,N,14,6000,0.6,0.0073743407,26.54762640595436
42,Middle_Age,160000,Very_High_Income,RENT,6,Mid_Employee,VENTURE,B,6000,10.65,0,0.04,3.75,N,17,6000,0.6,0.0007527992,2.710077166557312
41,Middle_Age,50780,Medium_Income,MORTGAGE,14,Senior_Employee,PERSONAL,B,6000,10.99,0,0.12,11.82,N,17,6000,0.6,0.029204128,105.13486191630363
42,Middle_Age,51000,Medium_Income,OWN,6,Mid_Employee,VENTURE,B,18000,9.91,0,0.35,35.29,N,13,18000,0.6,4.5945817e-05,0.49621482321526855
42,Middle_Age,51000,Medium_Income,MORTGAGE,5,Junior_Employee,DEBTCONSOLIDATION,A,20000,8.49,0,0.39,39.22,N,14,20000,0.6,0.029720336,356.64403438568115
36,Adult,25000,Low_Income,RENT,2,New_Employee,PERSONAL,B,6200,9.91,1,0.25,24.8,N,14,6200,0.6,0.30519128,1135.3115558624268
40,Adult,44000,Medium_Income,RENT,9,Mid_Employee,MEDICAL,A,6200,5.42,0,0.14,14.09,N,17,6200,0.6,0.14958045,556.4392697811127
43,Middle_Age,33500,Medium_Income,RENT,4,Junior_Employee,PERSONAL,C,6225,14.79,0,0.19,18.58,N,17,6225,0.6,0.27979782,1045.0448660552502
45,Middle_Age,51000,Medium_Income,MORTGAGE,2,New_Employee,MEDICAL,A,7000,7.88,0,0.14,13.73,N,12,7000,0.6,0.04149101,174.26223903894424
37,Adult,55000,Medium_Income,RENT,3,Junior_Employee,HOMEIMPROVEMENT,E,7000,16.32,0,0.13,12.73,Y,13,7000,0.6,0.15307844,642.9294347763062
41,Middle_Age,51000,Medium_Income,MORTGAGE,10,Mid_Employee,HOMEIMPROVEMENT,A,14500,8.94,0,0.28,28.43,N,11,14500,0.6,0.104537055,909.4723775982857
36,Adult,51000,Medium_Income,MORTGAGE,2,New_Employee,VENTURE,B,1000,11.83,0,0.02,1.96,N,12,1000,0.6,0.0006016791,0.3610074520111084
